Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price Range
14000,0,100,2,2,1,1,0,0,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.5857,-46.6826,high
10000,0,70,1,2,1,1,0,1,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.5857,-46.6826,high
11000,0,100,2,2,1,1,0,0,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.5857,-46.6826,high
45000,0,443,4,2,1,1,0,0,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.5857,-46.6826,high
20000,2800,250,4,6,4,4,1,0,1,0,Iguatemi/Sao Paulo,rent,apartment,-23.583577,-46.683324,high
6000,1100,43,1,2,1,1,0,0,1,0,Iguatemi/Sao Paulo,rent,apartment,-23.58383,-46.683541,medium
5500,1120,44,1,2,1,1,1,1,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.58383,-46.683541,medium
7200,1900,62,1,2,1,2,0,1,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.58383,-46.683541,medium
4393,1044,42,1,2,1,2,0,0,0,0,Iguatemi/Sao Paulo,rent,apartment,-23.58383,-46.683541,medium
800,160,38,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.512663,-46.393631,low
900,0,46,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.483159,-46.378916,low
660,240,41,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.509727,-46.380503,low
1000,290,38,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.513366,-46.39198,low
650,75,43,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.586101,-46.404623,low
630,220,41,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.509679,-46.379846,low
1000,0,48,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.513114,-46.37971,low
940,160,41,2,2,1,1,0,0,0,0,Itaim Paulista/Sao Paulo,rent,apartment,-23.509727,-46.380503,low
1100,450,57,2,2,1,1,1,1,0,0,Itaquera/Sao Paulo,rent,apartment,-23.553362,-46.459186,low
1800,325,56,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.553302,-46.45926,low
1150,350,57,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.544431,-46.44919,low
1200,0,58,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.547261,-46.453256,low
900,365,58,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.550551,-46.460679,low
900,0,35,1,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.539029,-46.460712,low
1200,500,88,3,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.530534,-46.444307,low
800,100,35,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.529224,-46.451101,low
1400,200,52,2,2,1,1,1,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.529153,-46.455747,low
850,400,55,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.546251,-46.452843,low
1300,0,60,3,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.524621,-46.468413,low
1000,352,53,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.523094,-46.447735,low
1200,380,49,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.524194,-46.449671,low
1200,490,88,3,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.531855,-46.443749,low
1000,500,63,3,2,1,1,1,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.533541,-46.458703,low
1250,0,55,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.546233,-46.452881,low
1300,0,47,2,2,1,1,0,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.545408,-46.449034,low
1000,412,50,2,2,1,1,0,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.544236,-46.448497,low
1180,420,47,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.530674,-46.455267,low
600,325,50,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.556274,-46.457923,low
1100,340,55,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.544431,-46.44919,low
1200,450,70,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.538738,-46.636159,low
1000,0,38,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.559323,-46.434741,low
1700,300,53,2,2,1,1,0,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.550846,-46.460805,low
900,260,50,2,2,1,1,0,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.545408,-46.449034,low
1200,0,42,2,2,1,1,0,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.559323,-46.434741,low
1300,0,58,2,2,1,1,1,0,0,0,Itaquera/Sao Paulo,rent,apartment,-23.533255,-46.460041,low
1600,0,56,2,2,1,1,0,0,1,0,Itaquera/Sao Paulo,rent,apartment,-23.553363,-46.456824,low
1100,360,62,2,2,1,1,1,0,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.534558,-46.429205,low
1100,360,62,2,2,1,1,0,0,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.484234,-46.418785,low
850,0,45,2,2,1,1,1,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.48848,-46.422157,low
5500,1108,120,3,2,1,1,1,1,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.487176,-46.429326,medium
880,320,56,3,2,1,1,0,0,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.470605,-46.42176,low
650,190,45,1,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.496668,-46.432205,low
750,190,40,1,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.496668,-46.432205,low
1500,0,60,3,2,1,1,1,0,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.502388,-46.422697,low
840,198,57,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.464727,-46.422562,low
800,220,60,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.463087,-46.415487,low
800,220,60,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.463087,-46.415487,low
1300,0,60,2,2,1,1,1,1,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.500815,-46.434071,low
500,0,40,1,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.491297,-46.393691,low
850,0,48,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.497533,-46.39551,low
940,0,43,2,2,1,1,0,1,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.509869,-46.418901,low
1500,200,72,4,2,1,1,0,0,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.512821,-46.419062,low
1200,300,45,2,2,1,1,1,1,1,0,Jardim Helena/Sao Paulo,rent,apartment,-23.512896,-46.423843,low
1100,0,40,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.513641,-46.417437,low
1100,0,43,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.513641,-46.417437,low
1300,320,68,3,2,1,1,1,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.50705,-46.398113,low
810,0,49,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.454955,-46.411135,low
2300,0,75,2,2,1,2,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.465123,-46.393001,medium
650,190,48,2,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.453851,-46.42387,low
600,0,90,1,2,1,1,0,0,0,0,Jardim Helena/Sao Paulo,rent,apartment,-23.456883,-46.401761,low
900,0,44,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.551798,-46.444855,low
900,200,54,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.540316,-46.436381,low
1100,120,50,2,2,1,1,1,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.556134,-46.441174,low
700,160,50,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.540459,-46.433164,low
800,200,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.54013,-46.436021,low
900,200,53,3,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.540107,-46.435568,low
750,115,48,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.547322,-46.437825,low
900,200,53,3,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.540107,-46.435568,low
1000,100,52,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.553987,-46.435882,low
900,0,50,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.553484,-46.434253,low
850,120,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.555379,-46.43188,low
1100,0,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.550769,-46.442851,low
800,150,48,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.535978,-46.440974,low
850,0,65,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.543084,-46.439975,low
1100,0,57,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.537473,-46.44089,low
900,0,47,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.553651,-46.43474,low
1300,300,55,2,2,1,1,1,1,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.551256,-46.43642,low
800,100,45,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.553651,-46.43474,low
880,120,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.545757,-46.440869,low
900,130,48,2,2,1,2,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.550467,-46.440658,low
700,140,52,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.555122,-46.432726,low
800,110,48,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.551176,-46.436568,low
900,105,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.546616,-46.440512,low
900,80,58,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.538991,-46.437462,low
900,0,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.552203,-46.435434,low
730,270,50,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.544274,-46.442291,low
1100,270,50,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.544274,-46.442291,low
1000,260,58,3,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.544274,-46.442291,low
850,165,53,3,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.540107,-46.435568,low
1089,0,101,3,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.545071,-46.443714,low
880,120,48,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.552508,-46.440376,low
1200,0,53,3,2,1,1,1,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.541056,-46.442644,low
1100,290,49,3,2,1,1,0,0,1,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.541056,-46.442644,low
1300,0,55,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.545724,-46.447895,low
1300,280,60,3,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.535605,-46.433213,low
1200,340,56,2,2,1,1,0,0,0,0,Jose Bonifacio/Sao Paulo,rent,apartment,-23.545412,-46.448054,low
800,200,60,2,2,1,1,0,0,0,0,Lajeado/Sao Paulo,rent,apartment,-23.532984,-46.40823,low
900,0,45,2,2,1,1,0,0,0,0,Lajeado/Sao Paulo,rent,apartment,-23.535407,-46.407475,low
950,0,50,2,2,1,1,0,0,0,0,Lajeado/Sao Paulo,rent,apartment,-23.530481,-46.396073,low
950,300,59,3,2,1,1,0,0,1,0,Lajeado/Sao Paulo,rent,apartment,-23.527326,-46.384695,low
850,0,46,2,2,1,1,0,0,0,0,Lajeado/Sao Paulo,rent,apartment,-23.529716,-46.409455,low
1000,204,55,3,2,1,1,0,0,1,0,Lajeado/Sao Paulo,rent,apartment,-23.557788,-46.42377,low
1100,240,47,2,2,1,1,0,0,0,0,Lajeado/Sao Paulo,rent,apartment,-23.547427,-46.408787,low
1100,300,50,2,2,1,1,0,0,1,0,Parque do Carmo/Sao Paulo,rent,apartment,-23.563018,-46.478423,low
1200,0,50,2,2,1,1,0,0,0,0,Parque do Carmo/Sao Paulo,rent,apartment,-23.569221,-46.479225,low
1200,352,50,2,2,1,1,1,0,0,0,Parque do Carmo/Sao Paulo,rent,apartment,-23.562975,-46.479401,low
1200,290,46,2,2,1,1,1,0,0,0,Parque do Carmo/Sao Paulo,rent,apartment,-23.562211,-46.479378,low
1000,350,50,2,2,1,1,1,0,0,0,Parque do Carmo/Sao Paulo,rent,apartment,-23.563018,-46.478423,low
1350,646,65,2,2,1,1,1,1,0,0,Penha/Sao Paulo,rent,apartment,-23.52095,-46.544154,low
1100,515,53,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.530016,-46.5387,low
1600,313,53,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.532156,-46.549314,low
1290,416,54,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.528045,-46.578424,low
1100,200,47,1,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.519551,-46.553027,low
1200,1250,120,3,2,1,2,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.526619,-46.55139,low
1400,551,57,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.526354,-46.530312,low
1400,563,58,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.526354,-46.530312,low
900,475,58,2,2,1,1,1,0,1,0,Penha/Sao Paulo,rent,apartment,-23.512915,-46.516716,low
1000,200,47,1,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.519551,-46.553027,low
1200,380,52,2,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.513096,-46.526718,low
1200,230,61,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.519926,-46.542036,low
1400,500,63,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.532156,-46.549314,low
2200,398,70,3,2,1,2,0,0,1,0,Penha/Sao Paulo,rent,apartment,-23.522395,-46.528109,medium
1200,230,61,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.52053,-46.543759,low
1600,550,49,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.523964,-46.541442,low
2500,0,75,3,2,1,2,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.555303,-46.45341,medium
1200,453,63,3,2,1,1,0,0,1,0,Penha/Sao Paulo,rent,apartment,-23.528045,-46.578424,low
2000,500,50,2,2,1,2,1,0,1,0,Penha/Sao Paulo,rent,apartment,-23.529508,-46.537387,medium
1100,300,47,2,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.519276,-46.553581,low
1500,700,68,3,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.523405,-46.532214,low
2500,1400,110,2,2,1,2,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.524837,-46.53328,medium
1400,597,75,3,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.519453,-46.537759,low
1700,0,53,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.555303,-46.45341,low
1600,370,54,2,2,1,1,0,0,1,0,Penha/Sao Paulo,rent,apartment,-23.531859,-46.549121,low
1500,180,78,2,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.524889,-46.544575,low
2000,400,68,2,2,1,1,1,0,1,0,Penha/Sao Paulo,rent,apartment,-23.532156,-46.549314,medium
900,50,50,2,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.513075,-46.536491,low
1300,0,84,2,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.529413,-46.540249,low
1100,600,54,2,2,1,1,0,0,1,0,Penha/Sao Paulo,rent,apartment,-23.522028,-46.538495,low
1500,730,70,3,2,1,1,0,0,0,0,Penha/Sao Paulo,rent,apartment,-23.522244,-46.550598,low
1200,382,54,2,2,1,1,1,0,1,0,Penha/Sao Paulo,rent,apartment,-23.519905,-46.5549,low
1200,393,48,2,2,1,1,1,0,0,0,Penha/Sao Paulo,rent,apartment,-23.512882,-46.547654,low
1200,400,50,2,2,1,1,0,0,1,0,Penha/Sao Paulo,rent,apartment,-23.530508,-46.534794,low
1900,473,49,2,2,1,1,0,0,1,0,Penha/Sao Paulo,rent,apartment,-23.523856,-46.540275,medium
1600,500,50,2,2,1,1,1,0,1,0,Penha/Sao Paulo,rent,apartment,-23.510968,-46.525288,low
800,330,65,2,2,1,1,0,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.505837,-46.496527,low
1100,480,50,2,2,1,1,1,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.507356,-46.473776,low
1660,0,49,2,2,1,1,0,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.509273,-46.495231,low
850,360,50,2,2,1,1,0,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.510047,-46.50023,low
1000,0,60,2,2,1,1,0,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.509385,-46.497082,low
1000,0,60,2,2,1,1,0,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.509385,-46.497082,low
900,0,50,2,2,1,1,0,0,0,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.509273,-46.495231,low
1070,0,50,2,2,1,1,0,0,1,0,Ponte Rasa/Sao Paulo,rent,apartment,-23.509273,-46.495231,low
750,0,40,1,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.60445,-46.49175,low
1300,542,65,3,2,1,1,0,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.585253,-46.533766,low
1200,100,74,2,2,1,1,1,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.578793,-46.542166,low
1650,350,57,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
2600,650,95,3,1,2,2,1,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.573746,-46.565824,medium
1500,246,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1205,365,72,3,2,1,1,1,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.610332,-46.527935,low
1600,400,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.611663,-46.487523,low
1300,542,68,3,2,1,1,1,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.585253,-46.533766,low
900,0,48,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.611087,-46.489625,low
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1500,560,57,2,2,1,1,0,1,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.600613,-46.512084,low
1500,246,57,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1200,510,57,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.600613,-46.512084,low
1500,246,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1500,246,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1500,275,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1600,358,56,2,2,1,1,0,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1600,542,65,3,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585253,-46.533766,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1400,330,56,2,2,1,1,0,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/Sao Paulo,rent,apartment,-23.585748,-46.533696,low
1500,320,56,2,2,1,1,1,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.61476,-46.500942,low
1600,360,57,2,2,1,1,0,1,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.58575,-46.533612,low
1200,360,56,2,2,1,1,1,0,1,0,Sapopemba/Sao Paulo,rent,apartment,-23.61476,-46.500942,low
1100,430,65,3,2,1,2,1,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.585879,-46.536578,low
1300,291,57,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.598315,-46.531173,low
1300,240,48,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.600564,-46.542869,low
1400,500,50,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.606948,-46.526125,low
1800,662,136,2,2,1,3,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.588966,-46.540879,low
1700,1300,98,3,2,1,2,1,1,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586676,-46.549042,low
1500,971,95,3,2,1,2,1,0,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586676,-46.549042,low
1350,0,56,2,2,1,1,0,0,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.601403,-46.548676,low
1190,540,69,3,2,1,1,1,0,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.604024,-46.516938,low
1190,540,70,3,2,1,1,1,1,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.604024,-46.516938,low
1190,540,70,3,2,1,1,1,1,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.604024,-46.516938,low
1200,450,57,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1500,0,50,2,2,1,1,0,1,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1550,0,63,3,2,1,2,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1700,0,56,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1100,560,60,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1200,0,82,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1600,0,56,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1600,0,61,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1200,0,82,3,2,1,1,0,1,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
2000,0,84,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,medium
1800,0,63,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1800,0,63,3,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1800,0,64,3,2,1,1,0,1,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58816,-46.543623,low
1100,448,50,2,2,1,1,0,0,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.588684,-46.543049,low
1780,0,50,2,2,1,1,0,0,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.588684,-46.543049,low
1500,390,50,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.588684,-46.543049,low
1200,0,65,3,2,1,1,1,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.58902,-46.544696,low
2000,0,60,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586994,-46.542978,medium
1500,550,60,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586994,-46.542978,low
1550,0,60,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586994,-46.542978,low
1000,534,58,2,2,1,1,1,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586994,-46.542978,low
1250,554,60,2,2,1,1,1,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.586994,-46.542978,low
1000,609,55,3,2,1,1,0,0,1,0,Sao Lucas/Sao Paulo,rent,apartment,-23.588643,-46.542257,low
1000,550,60,2,2,1,1,0,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.587055,-46.542759,low
2000,572,60,2,2,1,1,1,0,0,0,Sao Lucas/Sao Paulo,rent,apartment,-23.587055,-46.542759,medium
930,280,48,2,2,1,1,0,0,0,0,Sao Mateus/Sao Paulo,rent,apartment,-23.601618,-46.460928,low
850,0,40,2,2,1,1,0,0,0,0,Sao Mateus/Sao Paulo,rent,apartment,-23.602055,-46.478151,low
800,0,45,2,2,1,1,0,0,0,0,Sao Mateus/Sao Paulo,rent,apartment,-23.603638,-46.482612,low
1428,0,60,3,2,1,1,1,0,1,0,Sao Mateus/Sao Paulo,rent,apartment,-23.587965,-46.488381,low
